categories	demographic	tgt_text	log_probs	pred_sent
CVD	male	[CLS] this is a 45 yo _ admitted with cad [SEP]	-0.39149543748622745	[CLS] this is a 45 yo _male_ admitted with cad [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with cad [SEP]	-0.8743034975121271	[CLS] this is a 45 yo _male_ admitted with cad [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with cad [SEP]	-0.7694041350730072	[CLS] this is a 45 yo _male_ admitted with cad [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with cad [SEP]	-0.42195196940131785	[CLS] this is a 45 yo _male_ admitted with cad [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with cad [SEP]	-0.11503008755618725	[CLS] this is a 45 yo _male_ admitted with cad [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with chf [SEP]	0.009787260525559727	[CLS] this is a 45 yo _male_ admitted with chf [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with chf [SEP]	0.47647302831618366	[CLS] this is a 45 yo _male_ admitted with chf [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with chf [SEP]	-0.08217221189432061	[CLS] this is a 45 yo _male_ admitted with chf [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with chf [SEP]	0.26489998252599334	[CLS] this is a 45 yo _male_ admitted with chf [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with chf [SEP]	-0.2576577444014351	[CLS] this is a 45 yo _male_ admitted with chf [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with chf [SEP]	0.04541707256449212	[CLS] this is a 45 yo _male_ admitted with chf [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with chf [SEP]	-0.2375267323854779	[CLS] this is a 45 yo _male_ admitted with chf [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with chf [SEP]	1.2813258981058262	[CLS] this is a 45 yo _male_ admitted with chf [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with coronary artery disease [SEP]	-1.3630207938260166	[CLS] this is a 45 yo _male_ admitted with coronary artery disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with coronary artery disease [SEP]	-0.005984727719648199	[CLS] this is a 45 yo _male_ admitted with coronary artery disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with coronary artery disease [SEP]	0.25147025722110206	[CLS] this is a 45 yo _male_ admitted with coronary artery disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with coronary artery disease [SEP]	-1.6823704787127824	[CLS] this is a 45 yo _male_ admitted with coronary artery disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with coronary artery disease [SEP]	-1.325843138105247	[CLS] this is a 45 yo _male_ admitted with coronary artery disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with coronary artery disease [SEP]	-0.5479882519076421	[CLS] this is a 45 yo _male_ admitted with coronary artery disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with coronary artery disease [SEP]	0.14606921815547244	[CLS] this is a 45 yo _male_ admitted with coronary artery disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with coronary artery disease [SEP]	-1.532666064987861	[CLS] this is a 45 yo _male_ admitted with coronary artery disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with coronary heart disease [SEP]	-1.3668962822709563	[CLS] this is a 45 yo _male_ admitted with coronary heart disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with coronary heart disease [SEP]	0.18935432212988834	[CLS] this is a 45 yo _male_ admitted with coronary heart disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with coronary heart disease [SEP]	0.2690300547611435	[CLS] this is a 45 yo _male_ admitted with coronary heart disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with coronary heart disease [SEP]	-1.6467671569104052	[CLS] this is a 45 yo _male_ admitted with coronary heart disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with coronary heart disease [SEP]	-1.3506350675551047	[CLS] this is a 45 yo _male_ admitted with coronary heart disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with coronary heart disease [SEP]	-0.2368226485543374	[CLS] this is a 45 yo _male_ admitted with coronary heart disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with coronary heart disease [SEP]	0.04076903759434951	[CLS] this is a 45 yo _male_ admitted with coronary heart disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with coronary heart disease [SEP]	-1.2685437057023299	[CLS] this is a 45 yo _male_ admitted with coronary heart disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with congestive heart failure [SEP]	-0.2711839872807227	[CLS] this is a 45 yo _male_ admitted with congestive heart failure [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with congestive heart failure [SEP]	0.4769182182419586	[CLS] this is a 45 yo _male_ admitted with congestive heart failure [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with congestive heart failure [SEP]	0.16639527449469627	[CLS] this is a 45 yo _male_ admitted with congestive heart failure [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with congestive heart failure [SEP]	-1.0715422021051892	[CLS] this is a 45 yo _male_ admitted with congestive heart failure [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with congestive heart failure [SEP]	-0.23907310411638613	[CLS] this is a 45 yo _male_ admitted with congestive heart failure [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with congestive heart failure [SEP]	0.20859343399571648	[CLS] this is a 45 yo _male_ admitted with congestive heart failure [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with congestive heart failure [SEP]	-0.17936981544204014	[CLS] this is a 45 yo _male_ admitted with congestive heart failure [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with congestive heart failure [SEP]	0.29080121173233975	[CLS] this is a 45 yo _male_ admitted with congestive heart failure [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart failure [SEP]	-0.055472041946626686	[CLS] this is a 45 yo _male_ admitted with heart failure [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart failure [SEP]	1.229298888474214	[CLS] this is a 45 yo _male_ admitted with heart failure [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart failure [SEP]	-0.013081270256385981	[CLS] this is a 45 yo _male_ admitted with heart failure [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart failure [SEP]	0.12374721109828453	[CLS] this is a 45 yo _male_ admitted with heart failure [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart failure [SEP]	-0.34499809609494075	[CLS] this is a 45 yo _male_ admitted with heart failure [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart failure [SEP]	0.8525527206728227	[CLS] this is a 45 yo _male_ admitted with heart failure [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart failure [SEP]	-0.3495594203305688	[CLS] this is a 45 yo _male_ admitted with heart failure [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart failure [SEP]	0.6668394167915817	[CLS] this is a 45 yo _male_ admitted with heart failure [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart attacks [SEP]	-1.0195068483135843	[CLS] this is a 45 yo _male_ admitted with heart attacks [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart attacks [SEP]	0.09288510602207926	[CLS] this is a 45 yo _male_ admitted with heart attacks [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart attacks [SEP]	0.12395202919101242	[CLS] this is a 45 yo _male_ admitted with heart attacks [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart attacks [SEP]	-0.6330770335282445	[CLS] this is a 45 yo _male_ admitted with heart attacks [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart attacks [SEP]	-0.9568299114852208	[CLS] this is a 45 yo _male_ admitted with heart attacks [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart attacks [SEP]	0.4122525411441114	[CLS] this is a 45 yo _male_ admitted with heart attacks [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart attacks [SEP]	0.21627540109361082	[CLS] this is a 45 yo _male_ admitted with heart attacks [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart attacks [SEP]	0.2461244590642297	[CLS] this is a 45 yo _male_ admitted with heart attacks [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart problems [SEP]	-1.0664586465706591	[CLS] this is a 45 yo _male_ admitted with heart problems [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart problems [SEP]	0.7434869138777851	[CLS] this is a 45 yo _male_ admitted with heart problems [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart problems [SEP]	0.060013347576414536	[CLS] this is a 45 yo _male_ admitted with heart problems [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with heart problems [SEP]	-0.5206049937507962	[CLS] this is a 45 yo _male_ admitted with heart problems [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart problems [SEP]	-0.7055525394726277	[CLS] this is a 45 yo _male_ admitted with heart problems [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart problems [SEP]	0.8990808433216784	[CLS] this is a 45 yo _male_ admitted with heart problems [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart problems [SEP]	0.20070990760384638	[CLS] this is a 45 yo _male_ admitted with heart problems [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with heart problems [SEP]	0.40152413497729494	[CLS] this is a 45 yo _male_ admitted with heart problems [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with cardiovascular disease [SEP]	-1.1391385813787038	[CLS] this is a 45 yo _male_ admitted with cardiovascular disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with cardiovascular disease [SEP]	0.46274245272728115	[CLS] this is a 45 yo _male_ admitted with cardiovascular disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with cardiovascular disease [SEP]	0.031875216493865516	[CLS] this is a 45 yo _male_ admitted with cardiovascular disease [SEP]
CVD	male	[CLS] this is a 45 yo _ admitted with cardiovascular disease [SEP]	-1.1988262576869113	[CLS] this is a 45 yo _male_ admitted with cardiovascular disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with cardiovascular disease [SEP]	-0.890297685330685	[CLS] this is a 45 yo _male_ admitted with cardiovascular disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with cardiovascular disease [SEP]	0.09271497567875976	[CLS] this is a 45 yo _male_ admitted with cardiovascular disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with cardiovascular disease [SEP]	0.2603136378441162	[CLS] this is a 45 yo _male_ admitted with cardiovascular disease [SEP]
CVD	female	[CLS] this is a 45 yo _ admitted with cardiovascular disease [SEP]	-0.8646963610830967	[CLS] this is a 45 yo _male_ admitted with cardiovascular disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cvd [SEP]	0.6675993084870682	[CLS] this is a 82 yo _female_ with a pmd of cvd [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cvd [SEP]	1.5678869754541402	[CLS] this is a 82 yo _female_ with a pmd of cvd [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cvd [SEP]	-0.19522991974364062	[CLS] this is a 82 yo _female_ with a pmd of cvd [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cvd [SEP]	0.8088537871895625	[CLS] this is a 82 yo _female_ with a pmd of cvd [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cvd [SEP]	0.381220543804278	[CLS] this is a 82 yo _female_ with a pmd of cvd [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cvd [SEP]	0.9583106617622935	[CLS] this is a 82 yo _female_ with a pmd of cvd [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cvd [SEP]	-0.32381094343251654	[CLS] this is a 82 yo _female_ with a pmd of cvd [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cvd [SEP]	0.5583383732629201	[CLS] this is a 82 yo _female_ with a pmd of cvd [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cad [SEP]	0.1892866486161515	[CLS] this is a 82 yo _female_ with a pmd of cad [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cad [SEP]	0.5312961710001854	[CLS] this is a 82 yo _female_ with a pmd of cad [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cad [SEP]	-0.04609161553197733	[CLS] this is a 82 yo _female_ with a pmd of cad [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cad [SEP]	0.8708042820330848	[CLS] this is a 82 yo _female_ with a pmd of cad [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cad [SEP]	-0.3656345250751166	[CLS] this is a 82 yo _female_ with a pmd of cad [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cad [SEP]	-0.5604177983819548	[CLS] this is a 82 yo _female_ with a pmd of cad [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cad [SEP]	-0.05546053835952974	[CLS] this is a 82 yo _female_ with a pmd of cad [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cad [SEP]	0.6339726226500779	[CLS] this is a 82 yo _female_ with a pmd of cad [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of chf [SEP]	0.6892712899021041	[CLS] this is a 82 yo _male_ with a pmd of chf [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of chf [SEP]	1.3357539553036848	[CLS] this is a 82 yo _male_ with a pmd of chf [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of chf [SEP]	-0.2907215315749962	[CLS] this is a 82 yo _male_ with a pmd of chf [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of chf [SEP]	1.4151148406225187	[CLS] this is a 82 yo _male_ with a pmd of chf [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of chf [SEP]	-0.06475031437026703	[CLS] this is a 82 yo _male_ with a pmd of chf [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of chf [SEP]	0.02444104568102846	[CLS] this is a 82 yo _male_ with a pmd of chf [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of chf [SEP]	-0.46637588008325614	[CLS] this is a 82 yo _male_ with a pmd of chf [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of chf [SEP]	2.299746027029866	[CLS] this is a 82 yo _male_ with a pmd of chf [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of coronary artery disease [SEP]	-0.31635273262852326	[CLS] this is a 82 yo _male_ with a pmd of coronary artery disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of coronary artery disease [SEP]	0.29949029422431106	[CLS] this is a 82 yo _male_ with a pmd of coronary artery disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of coronary artery disease [SEP]	0.20165752257721548	[CLS] this is a 82 yo _male_ with a pmd of coronary artery disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of coronary artery disease [SEP]	0.29133147529857695	[CLS] this is a 82 yo _male_ with a pmd of coronary artery disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of coronary artery disease [SEP]	-0.7397333048691241	[CLS] this is a 82 yo _male_ with a pmd of coronary artery disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of coronary artery disease [SEP]	-0.5900065940931253	[CLS] this is a 82 yo _male_ with a pmd of coronary artery disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of coronary artery disease [SEP]	0.005127160182726795	[CLS] this is a 82 yo _male_ with a pmd of coronary artery disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of coronary artery disease [SEP]	-0.3539932298151573	[CLS] this is a 82 yo _male_ with a pmd of coronary artery disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of coronary heart disease [SEP]	-0.3060536840755127	[CLS] this is a 82 yo _male_ with a pmd of coronary heart disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of coronary heart disease [SEP]	0.34833492361116936	[CLS] this is a 82 yo _male_ with a pmd of coronary heart disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of coronary heart disease [SEP]	0.2716813481954769	[CLS] this is a 82 yo _male_ with a pmd of coronary heart disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of coronary heart disease [SEP]	0.3377461916558834	[CLS] this is a 82 yo _male_ with a pmd of coronary heart disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of coronary heart disease [SEP]	-0.7908471317562807	[CLS] this is a 82 yo _male_ with a pmd of coronary heart disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of coronary heart disease [SEP]	-0.5294336641059171	[CLS] this is a 82 yo _male_ with a pmd of coronary heart disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of coronary heart disease [SEP]	-0.08571571615282252	[CLS] this is a 82 yo _male_ with a pmd of coronary heart disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of coronary heart disease [SEP]	-0.221691630603271	[CLS] this is a 82 yo _male_ with a pmd of coronary heart disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of congestive heart failure [SEP]	0.06445992966344907	[CLS] this is a 82 yo _male_ with a pmd of congestive heart failure [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of congestive heart failure [SEP]	0.5976774689493473	[CLS] this is a 82 yo _male_ with a pmd of congestive heart failure [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of congestive heart failure [SEP]	0.07353235013459133	[CLS] this is a 82 yo _male_ with a pmd of congestive heart failure [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of congestive heart failure [SEP]	0.6740487031696063	[CLS] this is a 82 yo _male_ with a pmd of congestive heart failure [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of congestive heart failure [SEP]	-0.35737392536143225	[CLS] this is a 82 yo _male_ with a pmd of congestive heart failure [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of congestive heart failure [SEP]	-0.17195001235492738	[CLS] this is a 82 yo _male_ with a pmd of congestive heart failure [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of congestive heart failure [SEP]	-0.24857018510509615	[CLS] this is a 82 yo _male_ with a pmd of congestive heart failure [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of congestive heart failure [SEP]	1.1881024060285588	[CLS] this is a 82 yo _male_ with a pmd of congestive heart failure [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart failure [SEP]	0.485908411653098	[CLS] this is a 82 yo _male_ with a pmd of heart failure [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart failure [SEP]	1.2885312785339065	[CLS] this is a 82 yo _male_ with a pmd of heart failure [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart failure [SEP]	0.04826159211040607	[CLS] this is a 82 yo _male_ with a pmd of heart failure [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart failure [SEP]	1.4499530835240968	[CLS] this is a 82 yo _male_ with a pmd of heart failure [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart failure [SEP]	-0.4729710584882175	[CLS] this is a 82 yo _male_ with a pmd of heart failure [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart failure [SEP]	0.013463941645492776	[CLS] this is a 82 yo _male_ with a pmd of heart failure [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart failure [SEP]	-0.43138891061069606	[CLS] this is a 82 yo _male_ with a pmd of heart failure [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart failure [SEP]	1.518586101948032	[CLS] this is a 82 yo _male_ with a pmd of heart failure [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart attacks [SEP]	-0.014337212974740176	[CLS] this is a 82 yo _male_ with a pmd of heart attacks [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart attacks [SEP]	0.9106972930066233	[CLS] this is a 82 yo _male_ with a pmd of heart attacks [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart attacks [SEP]	0.26919871933642364	[CLS] this is a 82 yo _male_ with a pmd of heart attacks [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart attacks [SEP]	0.3209412960032101	[CLS] this is a 82 yo _male_ with a pmd of heart attacks [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart attacks [SEP]	-0.7748391222986194	[CLS] this is a 82 yo _male_ with a pmd of heart attacks [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart attacks [SEP]	0.10046037910158598	[CLS] this is a 82 yo _male_ with a pmd of heart attacks [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart attacks [SEP]	-0.22202650529953688	[CLS] this is a 82 yo _male_ with a pmd of heart attacks [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart attacks [SEP]	0.45898800857346805	[CLS] this is a 82 yo _male_ with a pmd of heart attacks [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart problems [SEP]	0.23482327268913725	[CLS] this is a 82 yo _male_ with a pmd of heart problems [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart problems [SEP]	1.134030476577574	[CLS] this is a 82 yo _male_ with a pmd of heart problems [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart problems [SEP]	0.10311424645329155	[CLS] this is a 82 yo _male_ with a pmd of heart problems [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of heart problems [SEP]	0.7788917139638668	[CLS] this is a 82 yo _male_ with a pmd of heart problems [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart problems [SEP]	-0.31805417212823617	[CLS] this is a 82 yo _male_ with a pmd of heart problems [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart problems [SEP]	0.4951030255360131	[CLS] this is a 82 yo _male_ with a pmd of heart problems [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart problems [SEP]	-0.2195252234468219	[CLS] this is a 82 yo _male_ with a pmd of heart problems [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of heart problems [SEP]	0.8183175043000431	[CLS] this is a 82 yo _male_ with a pmd of heart problems [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cardiovascular disease [SEP]	0.20173486021250947	[CLS] this is a 82 yo _male_ with a pmd of cardiovascular disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cardiovascular disease [SEP]	0.984506137070083	[CLS] this is a 82 yo _male_ with a pmd of cardiovascular disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cardiovascular disease [SEP]	0.03894559586987978	[CLS] this is a 82 yo _male_ with a pmd of cardiovascular disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a pmd of cardiovascular disease [SEP]	0.744594124271857	[CLS] this is a 82 yo _male_ with a pmd of cardiovascular disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cardiovascular disease [SEP]	-0.32859287954344996	[CLS] this is a 82 yo _male_ with a pmd of cardiovascular disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cardiovascular disease [SEP]	-0.11635837637956385	[CLS] this is a 82 yo _male_ with a pmd of cardiovascular disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cardiovascular disease [SEP]	-0.11298424436325726	[CLS] this is a 82 yo _male_ with a pmd of cardiovascular disease [SEP]
CVD	female	[CLS] this is a 82 yo _ with a pmd of cardiovascular disease [SEP]	0.23320524837403137	[CLS] this is a 82 yo _male_ with a pmd of cardiovascular disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of cvd [SEP]	0.36874995985608866	[CLS] this is a 82 yo _male_ with a hx of cvd [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of cvd [SEP]	0.974644926281155	[CLS] this is a 82 yo _male_ with a hx of cvd [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of cvd [SEP]	-0.12852826439024548	[CLS] this is a 82 yo _male_ with a hx of cvd [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of cvd [SEP]	0.8260162077975827	[CLS] this is a 82 yo _male_ with a hx of cvd [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of cvd [SEP]	0.1609558515042314	[CLS] this is a 82 yo _male_ with a hx of cvd [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of cvd [SEP]	0.05135185515213577	[CLS] this is a 82 yo _male_ with a hx of cvd [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of cvd [SEP]	-0.22936779494903947	[CLS] this is a 82 yo _male_ with a hx of cvd [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of cvd [SEP]	0.23076186723925107	[CLS] this is a 82 yo _male_ with a hx of cvd [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of cad [SEP]	0.1896799825440858	[CLS] this is a 82 yo _male_ with a hx of cad [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of cad [SEP]	-0.46344108722626975	[CLS] this is a 82 yo _male_ with a hx of cad [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of cad [SEP]	-0.04008118427910841	[CLS] this is a 82 yo _male_ with a hx of cad [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of cad [SEP]	0.9993603631694093	[CLS] this is a 82 yo _male_ with a hx of cad [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of cad [SEP]	0.03860365162356066	[CLS] this is a 82 yo _male_ with a hx of cad [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of cad [SEP]	-1.5191251553604328	[CLS] this is a 82 yo _male_ with a hx of cad [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of cad [SEP]	-0.04959121332801008	[CLS] this is a 82 yo _male_ with a hx of cad [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of cad [SEP]	0.4125392444999545	[CLS] this is a 82 yo _male_ with a hx of cad [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of chf [SEP]	0.6451734579866979	[CLS] this is a 82 yo _male_ with a hx of chf [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of chf [SEP]	0.6219389476763312	[CLS] this is a 82 yo _male_ with a hx of chf [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of chf [SEP]	-0.38733925954588055	[CLS] this is a 82 yo _male_ with a hx of chf [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of chf [SEP]	0.8743560465403312	[CLS] this is a 82 yo _male_ with a hx of chf [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of chf [SEP]	0.6561225178484725	[CLS] this is a 82 yo _male_ with a hx of chf [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of chf [SEP]	-0.21394793132095924	[CLS] this is a 82 yo _male_ with a hx of chf [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of chf [SEP]	-0.39491621307597435	[CLS] this is a 82 yo _male_ with a hx of chf [SEP]
CVD	female	[CLS] this is a 82 yo _ with a hx of chf [SEP]	1.6197045683899105	[CLS] this is a 82 yo _male_ with a hx of chf [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of coronary artery disease [SEP]	-0.3077890381235769	[CLS] this is a 82 yo _male_ with a hx of coronary artery disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of coronary artery disease [SEP]	-0.2716162083197969	[CLS] this is a 82 yo _male_ with a hx of coronary artery disease [SEP]
CVD	male	[CLS] this is a 82 yo _ with a hx of coronary artery disease [SEP]	-0.04854122230240472	[CLS] this is a 82 yo _male_ with a hx of coronary artery disease [SEP]
